word_id,lesson_id,lesson_num,type,audio_id,arabic_text,transliteration,audio_path,sub_type,base_letter,duration_s
QUAIDA_00151,L3_QUAIDA_03,3,harakat,03_039,شُ,shu,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_039.wav,harakat,ش,1.115
QUAIDA_00152,L3_QUAIDA_03,3,harakat,03_040,صَ,Sa,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_040.wav,harakat,ص,1.3
QUAIDA_00153,L3_QUAIDA_03,3,harakat,03_041,صِ,Si,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_041.wav,harakat,ص,1.277
QUAIDA_00154,L3_QUAIDA_03,3,harakat,03_042,صُ,Su,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_042.wav,harakat,ص,1.161
QUAIDA_00155,L3_QUAIDA_03,3,harakat,03_043,ضَ,dha,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_043.wav,harakat,ض,1.161
QUAIDA_00156,L3_QUAIDA_03,3,harakat,03_044,ضِ,dhi,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_044.wav,harakat,ض,1.091
QUAIDA_00157,L3_QUAIDA_03,3,harakat,03_045,ضُ,dhu,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_045.wav,harakat,ض,1.068
QUAIDA_00158,L3_QUAIDA_03,3,harakat,03_046,طَ,Ta,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_046.wav,harakat,ط,0.998
QUAIDA_00159,L3_QUAIDA_03,3,harakat,03_047,طِ,Ti,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_047.wav,harakat,ط,0.882
QUAIDA_00160,L3_QUAIDA_03,3,harakat,03_048,طُ,Tu,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_048.wav,harakat,ط,1.068
QUAIDA_00161,L3_QUAIDA_03,3,harakat,03_049,ظَ,Zha,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_049.wav,harakat,ظ,1.231
QUAIDA_00162,L3_QUAIDA_03,3,harakat,03_050,ظِ,Zhi,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_050.wav,harakat,ظ,1.161
QUAIDA_00163,L3_QUAIDA_03,3,harakat,03_051,ظُ,Zhu,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_051.wav,harakat,ظ,0.975
QUAIDA_00164,L3_QUAIDA_03,3,harakat,03_052,عَ,Aa,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_052.wav,harakat,ع,1.068
QUAIDA_00165,L3_QUAIDA_03,3,harakat,03_053,عِ,Ai,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_053.wav,harakat,ع,1.138
QUAIDA_00166,L3_QUAIDA_03,3,harakat,03_054,عُ,Au,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_054.wav,harakat,ع,1.022
QUAIDA_00167,L3_QUAIDA_03,3,harakat,03_055,غَ,gha,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_055.wav,harakat,غ,1.115
QUAIDA_00168,L3_QUAIDA_03,3,harakat,03_056,غِ,ghi,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_056.wav,harakat,غ,1.207
QUAIDA_00169,L3_QUAIDA_03,3,harakat,03_057,غُ,ghu,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_057.wav,harakat,غ,1.022
QUAIDA_00170,L3_QUAIDA_03,3,harakat,03_058,فَ,fa,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_058.wav,harakat,ف,1.115
QUAIDA_00171,L3_QUAIDA_03,3,harakat,03_059,فِ,fi,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_059.wav,harakat,ف,1.277
QUAIDA_00172,L3_QUAIDA_03,3,harakat,03_060,فُ,fu,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_060.wav,harakat,ف,1.068
QUAIDA_00173,L3_QUAIDA_03,3,harakat,03_061,قَ,qa,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_061.wav,harakat,ق,0.882
QUAIDA_00174,L3_QUAIDA_03,3,harakat,03_062,قِ,qi,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_062.wav,harakat,ق,0.998
QUAIDA_00175,L3_QUAIDA_03,3,harakat,03_063,قُ,qu,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_063.wav,harakat,ق,0.766
QUAIDA_00176,L3_QUAIDA_03,3,harakat,03_064,كَ,ka,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_064.wav,harakat,ك,0.859
QUAIDA_00177,L3_QUAIDA_03,3,harakat,03_065,كِ,ki,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_065.wav,harakat,ك,1.045
QUAIDA_00178,L3_QUAIDA_03,3,harakat,03_066,كُ,ku,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_066.wav,harakat,ك,0.906
QUAIDA_00179,L3_QUAIDA_03,3,harakat,03_067,لَ,la,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_067.wav,harakat,ل,0.906
QUAIDA_00180,L3_QUAIDA_03,3,harakat,03_068,لِ,li,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_068.wav,harakat,ل,0.813
QUAIDA_00181,L3_QUAIDA_03,3,harakat,03_069,لُ,lu,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_069.wav,harakat,ل,0.929
QUAIDA_00182,L3_QUAIDA_03,3,harakat,03_070,مَ,ma,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_070.wav,harakat,م,0.975
QUAIDA_00183,L3_QUAIDA_03,3,harakat,03_071,مِ,mi,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_071.wav,harakat,م,1.022
QUAIDA_00184,L3_QUAIDA_03,3,harakat,03_072,مُ,mu,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_072.wav,harakat,م,1.068
QUAIDA_00185,L3_QUAIDA_03,3,harakat,03_073,نَ,na,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_073.wav,harakat,ن,0.882
QUAIDA_00186,L3_QUAIDA_03,3,harakat,03_074,نِ,ni,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_074.wav,harakat,ن,1.277
QUAIDA_00187,L3_QUAIDA_03,3,harakat,03_075,نُ,nu,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_075.wav,harakat,ن,1.068
QUAIDA_00188,L3_QUAIDA_03,3,harakat,03_076,وَ,wa,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_076.wav,harakat,و,1.068
QUAIDA_00189,L3_QUAIDA_03,3,harakat,03_077,وِ,wi,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_077.wav,harakat,و,1.115
QUAIDA_00190,L3_QUAIDA_03,3,harakat,03_078,وُ,wu,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_078.wav,harakat,و,0.906
QUAIDA_00191,L3_QUAIDA_03,3,harakat,03_079,هَ,ha,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_079.wav,harakat,ه,1.254
QUAIDA_00192,L3_QUAIDA_03,3,harakat,03_080,هِ,hi,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_080.wav,harakat,ه,1.138
QUAIDA_00193,L3_QUAIDA_03,3,harakat,03_081,هُ,hu,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_081.wav,harakat,ه,0.975
QUAIDA_00194,L3_QUAIDA_03,3,harakat,03_082,يَ,ya,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_082.wav,harakat,ي,0.882
QUAIDA_00195,L3_QUAIDA_03,3,harakat,03_083,يِ,yi,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_083.wav,harakat,ي,0.882
QUAIDA_00196,L3_QUAIDA_03,3,harakat,03_084,يُ,yu,C:/Users/PC/Desktop/Qaida_audios/3_harakat finalized/03_084.wav,harakat,ي,0.882
QUAIDA_00197,L4_QUAIDA_04,4,long voices,04_001,اٰ,aa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_001.wav,long voices,ا,1.254
QUAIDA_00198,L4_QUAIDA_04,4,long voices,04_002,اٖ,ee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_002.wav,long voices,ا,1.045
QUAIDA_00199,L4_QUAIDA_04,4,long voices,04_003,اٗ,oo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_003.wav,long voices,ا,1.254
QUAIDA_00200,L4_QUAIDA_04,4,long voices,04_004,بٰ,baa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_004.wav,long voices,ب,1.161
QUAIDA_00201,L4_QUAIDA_04,4,long voices,04_005,بٖ,bee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_005.wav,long voices,ب,1.3
QUAIDA_00202,L4_QUAIDA_04,4,long voices,04_006,بٗ,boo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_006.wav,long voices,ب,1.091
QUAIDA_00203,L4_QUAIDA_04,4,long voices,04_007,تٰ,taa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_007.wav,long voices,ت,1.091
QUAIDA_00204,L4_QUAIDA_04,4,long voices,04_008,تٖ,tee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_008.wav,long voices,ت,1.231
QUAIDA_00205,L4_QUAIDA_04,4,long voices,04_009,تٗ,too,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_009.wav,long voices,ت,1.138
QUAIDA_00206,L4_QUAIDA_04,4,long voices,04_010,ثٰ,thaa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_010.wav,long voices,ث,1.207
QUAIDA_00207,L4_QUAIDA_04,4,long voices,04_011,ثٖ,thee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_011.wav,long voices,ث,1.324
QUAIDA_00208,L4_QUAIDA_04,4,long voices,04_012,ثٗ,thoo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_012.wav,long voices,ث,1.277
QUAIDA_00209,L4_QUAIDA_04,4,long voices,04_013,جٰ,jaa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_013.wav,long voices,ج,1.672
QUAIDA_00210,L4_QUAIDA_04,4,long voices,04_014,جٖ,jee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_014.wav,long voices,ج,1.324
QUAIDA_00211,L4_QUAIDA_04,4,long voices,04_015,جٗ,joo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_015.wav,long voices,ج,1.486
QUAIDA_00212,L4_QUAIDA_04,4,long voices,04_016,حٰ,Haa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_016.wav,long voices,ح,1.556
QUAIDA_00213,L4_QUAIDA_04,4,long voices,04_017,حٖ,Hee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_017.wav,long voices,ح,1.115
QUAIDA_00214,L4_QUAIDA_04,4,long voices,04_018,حٗ,Hoo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_018.wav,long voices,ح,1.509
QUAIDA_00215,L4_QUAIDA_04,4,long voices,04_019,خٰ,khaa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_019.wav,long voices,خ,1.347
QUAIDA_00216,L4_QUAIDA_04,4,long voices,04_020,خٖ,khee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_020.wav,long voices,خ,1.254
QUAIDA_00217,L4_QUAIDA_04,4,long voices,04_021,خٗ,khoo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_021.wav,long voices,خ,1.3
QUAIDA_00218,L4_QUAIDA_04,4,long voices,04_022,دٰ,daa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_022.wav,long voices,د,1.347
QUAIDA_00219,L4_QUAIDA_04,4,long voices,04_023,دٖ,dee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_023.wav,long voices,د,1.254
QUAIDA_00220,L4_QUAIDA_04,4,long voices,04_024,دٗ,doo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_024.wav,long voices,د,1.3
QUAIDA_00221,L4_QUAIDA_04,4,long voices,04_067,ذٰ,zhaa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_067.wav,long voices,ذ,1.324
QUAIDA_00222,L4_QUAIDA_04,4,long voices,04_068,ذٖ,zhee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_068.wav,long voices,ذ,1.207
QUAIDA_00223,L4_QUAIDA_04,4,long voices,04_069,ذٗ,zhoo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_069.wav,long voices,ذ,1.138
QUAIDA_00224,L4_QUAIDA_04,4,long voices,04_025,رٰ,raa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_025.wav,long voices,ر,1.486
QUAIDA_00225,L4_QUAIDA_04,4,long voices,04_026,رٖ,ree,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_026.wav,long voices,ر,1.207
QUAIDA_00226,L4_QUAIDA_04,4,long voices,04_027,رٗ,roo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_027.wav,long voices,ر,1.3
QUAIDA_00227,L4_QUAIDA_04,4,long voices,04_028,زٰ,zaa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_028.wav,long voices,ز,1.207
QUAIDA_00228,L4_QUAIDA_04,4,long voices,04_029,زٖ,zee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_029.wav,long voices,ز,1.324
QUAIDA_00229,L4_QUAIDA_04,4,long voices,04_030,زٗ,zoo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_030.wav,long voices,ز,1.161
QUAIDA_00230,L4_QUAIDA_04,4,long voices,04_031,سٰ,saa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_031.wav,long voices,س,1.277
QUAIDA_00231,L4_QUAIDA_04,4,long voices,04_032,سٖ,see,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_032.wav,long voices,س,1.37
QUAIDA_00232,L4_QUAIDA_04,4,long voices,04_033,سٗ,soo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_033.wav,long voices,س,1.486
QUAIDA_00233,L4_QUAIDA_04,4,long voices,04_034,شٰ,shaa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_034.wav,long voices,ش,1.231
QUAIDA_00234,L4_QUAIDA_04,4,long voices,04_035,شٖ,shee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_035.wav,long voices,ش,1.3
QUAIDA_00235,L4_QUAIDA_04,4,long voices,04_036,شٗ,shoo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_036.wav,long voices,ش,1.115
QUAIDA_00236,L4_QUAIDA_04,4,long voices,04_037,صٰ,Saa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_037.wav,long voices,ص,1.556
QUAIDA_00237,L4_QUAIDA_04,4,long voices,04_038,صٖ,See,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_038.wav,long voices,ص,1.533
QUAIDA_00238,L4_QUAIDA_04,4,long voices,04_039,صٗ,Soo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_039.wav,long voices,ص,1.486
QUAIDA_00239,L4_QUAIDA_04,4,long voices,04_040,ضٰ,dhaa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_040.wav,long voices,ض,1.533
QUAIDA_00240,L4_QUAIDA_04,4,long voices,04_041,ضٖ,dhee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_041.wav,long voices,ض,1.161
QUAIDA_00241,L4_QUAIDA_04,4,long voices,04_042,ضٗ,dhoo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_042.wav,long voices,ض,1.277
QUAIDA_00242,L4_QUAIDA_04,4,long voices,04_043,طٰ,Taa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_043.wav,long voices,ط,1.231
QUAIDA_00243,L4_QUAIDA_04,4,long voices,04_044,طٖ,Tee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_044.wav,long voices,ط,1.254
QUAIDA_00244,L4_QUAIDA_04,4,long voices,04_045,طٗ,Too,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_045.wav,long voices,ط,1.045
QUAIDA_00245,L4_QUAIDA_04,4,long voices,04_046,ظٰ,Zhaa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_046.wav,long voices,ظ,1.231
QUAIDA_00246,L4_QUAIDA_04,4,long voices,04_047,ظٖ,Zhee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_047.wav,long voices,ظ,1.277
QUAIDA_00247,L4_QUAIDA_04,4,long voices,04_048,ظٗ,Zhoo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_048.wav,long voices,ظ,1.509
QUAIDA_00248,L4_QUAIDA_04,4,long voices,04_049,عٰ,Aaa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_049.wav,long voices,ع,1.3
QUAIDA_00249,L4_QUAIDA_04,4,long voices,04_050,عٖ,Aee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_050.wav,long voices,ع,1.115
QUAIDA_00250,L4_QUAIDA_04,4,long voices,04_051,عٗ,Aoo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_051.wav,long voices,ع,1.347
QUAIDA_00251,L4_QUAIDA_04,4,long voices,04_052,غٰ,ghaa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_052.wav,long voices,غ,1.347
QUAIDA_00252,L4_QUAIDA_04,4,long voices,04_053,غٖ,ghee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_053.wav,long voices,غ,1.138
QUAIDA_00253,L4_QUAIDA_04,4,long voices,04_054,غٗ,ghoo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_054.wav,long voices,غ,1.254
QUAIDA_00254,L4_QUAIDA_04,4,long voices,04_055,فٰ,faa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_055.wav,long voices,ف,1.811
QUAIDA_00255,L4_QUAIDA_04,4,long voices,04_056,فٖ,fee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_056.wav,long voices,ف,1.44
QUAIDA_00256,L4_QUAIDA_04,4,long voices,04_057,فٗ,foo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_057.wav,long voices,ف,1.3
QUAIDA_00257,L4_QUAIDA_04,4,long voices,04_058,قٰ,qaa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_058.wav,long voices,ق,1.207
QUAIDA_00258,L4_QUAIDA_04,4,long voices,04_059,قٖ,qee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_059.wav,long voices,ق,1.045
QUAIDA_00259,L4_QUAIDA_04,4,long voices,04_060,قٗ,qoo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_060.wav,long voices,ق,1.138
QUAIDA_00260,L4_QUAIDA_04,4,long voices,04_061,كٰ,kaa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_061.wav,long voices,ك,1.3
QUAIDA_00261,L4_QUAIDA_04,4,long voices,04_062,كٖ,kee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_062.wav,long voices,ك,1.486
QUAIDA_00262,L4_QUAIDA_04,4,long voices,04_063,كٗ,koo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_063.wav,long voices,ك,1.068
QUAIDA_00263,L4_QUAIDA_04,4,long voices,04_064,هٰ,haa,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_064.wav,long voices,ه,1.254
QUAIDA_00264,L4_QUAIDA_04,4,long voices,04_065,هٖ,hee,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_065.wav,long voices,ه,1.324
QUAIDA_00265,L4_QUAIDA_04,4,long voices,04_066,هٗ,hoo,C:/Users/PC/Desktop/Qaida_audios/4_finalized Long Voices/04_066.wav,long voices,ه,1.37
QUAIDA_00266,L5_QUAIDA_05,5,tanween,05_001,اً,An,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_001.wav,tanween,,0.998
QUAIDA_00267,L5_QUAIDA_05,5,tanween,05_002,اٍ,in,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_002.wav,tanween,,1.115
QUAIDA_00268,L5_QUAIDA_05,5,tanween,05_003,اٌ,un,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_003.wav,tanween,,1.022
QUAIDA_00269,L5_QUAIDA_05,5,tanween,05_004,بً,bAn,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_004.wav,tanween,,1.045
QUAIDA_00270,L5_QUAIDA_05,5,tanween,05_005,بٍ,bin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_005.wav,tanween,,1.022
QUAIDA_00271,L5_QUAIDA_05,5,tanween,05_006,بٌ,bun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_006.wav,tanween,,1.068
QUAIDA_00272,L5_QUAIDA_05,5,tanween,05_007,تً,tAn,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_007.wav,tanween,,1.022
QUAIDA_00273,L5_QUAIDA_05,5,tanween,05_008,تٍ,tin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_008.wav,tanween,,1.115
QUAIDA_00274,L5_QUAIDA_05,5,tanween,05_009,تٌ,tun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_009.wav,tanween,,0.813
QUAIDA_00275,L5_QUAIDA_05,5,tanween,05_010,ثً,thAn,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_010.wav,tanween,,1.138
QUAIDA_00276,L5_QUAIDA_05,5,tanween,05_011,ثٍ,thin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_011.wav,tanween,,1.37
QUAIDA_00277,L5_QUAIDA_05,5,tanween,05_012,ثٌ,thun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_012.wav,tanween,,1.161
QUAIDA_00278,L5_QUAIDA_05,5,tanween,05_013,جً,jAn,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_013.wav,tanween,,1.277
QUAIDA_00279,L5_QUAIDA_05,5,tanween,05_014,جٍ,jin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_014.wav,tanween,,1.138
QUAIDA_00280,L5_QUAIDA_05,5,tanween,05_015,جٌ,jun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_015.wav,tanween,,1.207
QUAIDA_00281,L5_QUAIDA_05,5,tanween,05_016,حً,HAn,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_016.wav,tanween,,1.022
QUAIDA_00282,L5_QUAIDA_05,5,tanween,05_017,حٍ,Hin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_017.wav,tanween,,1.254
QUAIDA_00283,L5_QUAIDA_05,5,tanween,05_018,حٌ,Hun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_018.wav,tanween,,1.091
QUAIDA_00284,L5_QUAIDA_05,5,tanween,05_019,خً,khAn,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_019.wav,tanween,,0.998
QUAIDA_00285,L5_QUAIDA_05,5,tanween,05_020,خٍ,khin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_020.wav,tanween,,1.091
QUAIDA_00286,L5_QUAIDA_05,5,tanween,05_021,خٌ,khun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_021.wav,tanween,,1.207
QUAIDA_00287,L5_QUAIDA_05,5,tanween,05_022,دً,dAn,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_022.wav,tanween,,0.906
QUAIDA_00288,L5_QUAIDA_05,5,tanween,05_023,دٍ,din,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_023.wav,tanween,,1.115
QUAIDA_00289,L5_QUAIDA_05,5,tanween,05_024,دٌ,dun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_024.wav,tanween,,0.975
QUAIDA_00290,L5_QUAIDA_05,5,tanween,05_025,ذً,zhAn,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_025.wav,tanween,,1.068
QUAIDA_00291,L5_QUAIDA_05,5,tanween,05_026,ذٍ,zhin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_026.wav,tanween,,1.115
QUAIDA_00292,L5_QUAIDA_05,5,tanween,05_027,ذٌ,zhun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_027.wav,tanween,,1.115
QUAIDA_00293,L5_QUAIDA_05,5,tanween,05_028,رً,rAn,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_028.wav,tanween,,1.091
QUAIDA_00294,L5_QUAIDA_05,5,tanween,05_029,رٍ,rin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_029.wav,tanween,,1.022
QUAIDA_00295,L5_QUAIDA_05,5,tanween,05_030,رٌ,run,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_030.wav,tanween,,0.836
QUAIDA_00296,L5_QUAIDA_05,5,tanween,05_031,زً,zAn,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_031.wav,tanween,,1.022
QUAIDA_00297,L5_QUAIDA_05,5,tanween,05_032,زٍ,zin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_032.wav,tanween,,1.231
QUAIDA_00298,L5_QUAIDA_05,5,tanween,05_033,زٌ,zun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_033.wav,tanween,,0.882
QUAIDA_00299,L5_QUAIDA_05,5,tanween,05_034,سً,sAn,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_034.wav,tanween,,1.161
QUAIDA_00300,L5_QUAIDA_05,5,tanween,05_035,سٍ,sin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_035.wav,tanween,,0.998
QUAIDA_00301,L5_QUAIDA_05,5,tanween,05_036,سٌ,sun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_036.wav,tanween,,0.906
QUAIDA_00302,L5_QUAIDA_05,5,tanween,05_037,شً,shAn,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_037.wav,tanween,,1.37
QUAIDA_00303,L5_QUAIDA_05,5,tanween,05_038,شٍ,shin,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_038.wav,tanween,,1.045
QUAIDA_00304,L5_QUAIDA_05,5,tanween,05_039,شٌ,shun,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_039.wav,tanween,,1.254
QUAIDA_00305,L5_QUAIDA_05,5,tanween,05_040,صً,SAn,C:/Users/PC/Desktop/Qaida_audios/5_finalized tanween/05_040.wav,tanween,,1.068
